timestamp,station,pump,sequence_position,pump_status,operating_state,station_pressure_psi,station_flow_pct,pump_load_pct,running_hours_total,start_count_total,elmot_de_h_mm_s,elmot_de_v_mm_s,elmot_de_a_mm_s,elmot_nde_h_mm_s,elmot_nde_v_mm_s,elmot_nde_a_mm_s,pump_de_h_mm_s,pump_de_v_mm_s,pump_de_a_mm_s,pump_nde_h_mm_s,pump_nde_v_mm_s,pump_nde_a_mm_s,vibration_max_mm_s,temp_elmot_de_c,temp_elmot_nde_c,temp_pump_de_c,temp_pump_nde_c,temp_max_c,health_label,failure_mode,event_id,hours_to_failure,data_source,notes
2025-08-01 23:00:00,Batang Station,B,2,OFF,OFF,70.83,37.67,0,1054.6,195,0.031,0.045,0.035,0.025,0.037,0.045,0.039,0.026,0.028,0.027,0.038,0.029,0.045,32.1,32.4,31.3,32.0,32.4,HEALTHY,,,,SYNTHETIC,
2025-08-01 23:00:00,Batang Station,C,3,OFF,OFF,70.83,37.67,0,1517.4,312,0.034,0.043,0.045,0.042,0.039,0.019,0.045,0.042,0.036,0.024,0.051,0.04,0.051,31.7,31.9,32.2,32.3,32.3,HEALTHY,,,,SYNTHETIC,
2025-08-01 23:00:00,Batang Station,D,4,OFF,OFF,70.83,37.67,0,1087.2,317,0.033,0.045,0.043,0.055,0.028,0.044,0.055,0.052,0.04,0.022,0.049,0.038,0.055,32.4,32.0,31.6,31.2,32.4,HEALTHY,,,,SYNTHETIC,
2025-08-02 00:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,82.98,54.79,66.09,947.6,250,0.483,0.427,0.407,0.323,0.407,0.442,0.576,0.398,0.461,0.569,0.432,0.482,0.576,46.7,41.8,52.4,63.3,63.3,HEALTHY,,,,SYNTHETIC,
2025-08-02 00:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,82.98,54.79,66.09,1055.6,196,0.401,0.369,0.454,0.415,0.38,0.455,0.508,0.479,0.449,0.544,0.441,0.474,0.544,38.6,36.2,38.7,42.3,42.3,HEALTHY,,,,SYNTHETIC,
2025-08-02 00:00:00,Batang Station,C,3,OFF,OFF,82.98,54.79,0,1517.4,312,0.04,0.038,0.047,0.047,0.046,0.041,0.032,0.054,0.031,0.03,0.036,0.038,0.054,30.9,30.8,30.1,30.4,30.9,HEALTHY,,,,SYNTHETIC,
2025-08-02 00:00:00,Batang Station,D,4,OFF,OFF,82.98,54.79,0,1087.2,317,0.056,0.034,0.044,0.039,0.025,0.033,0.049,0.038,0.032,0.047,0.046,0.029,0.056,31.1,29.7,30.3,30.9,31.1,HEALTHY,,,,SYNTHETIC,
2025-08-02 01:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,73.82,43.89,66.13,948.6,250,0.425,0.427,0.469,0.466,0.388,0.495,0.527,0.497,0.476,0.527,0.45,0.511,0.527,44.4,42.5,55.5,63.5,63.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 01:00:00,Batang Station,B,2,OFF,OFF,73.82,43.89,0,1055.6,196,0.037,0.038,0.03,0.029,0.027,0.034,0.014,0.037,0.035,0.049,0.054,0.036,0.054,30.4,31.5,30.1,30.0,31.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 01:00:00,Batang Station,C,3,OFF,OFF,73.82,43.89,0,1517.4,312,0.045,0.039,0.052,0.046,0.051,0.068,0.038,0.039,0.01,0.045,0.024,0.05,0.068,29.8,30.1,30.8,30.7,30.8,HEALTHY,,,,SYNTHETIC,
2025-08-02 01:00:00,Batang Station,D,4,OFF,OFF,73.82,43.89,0,1087.2,317,0.047,0.044,0.057,0.04,0.048,0.046,0.03,0.041,0.038,0.042,0.049,0.024,0.057,29.7,29.1,30.1,29.9,30.1,HEALTHY,,,,SYNTHETIC,
2025-08-02 02:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,66.34,39.85,63.69,949.6,250,0.431,0.492,0.403,0.452,0.443,0.404,0.525,0.41,0.462,0.51,0.446,0.509,0.525,47.9,40.2,54.4,63.4,63.4,HEALTHY,,,,SYNTHETIC,
2025-08-02 02:00:00,Batang Station,B,2,OFF,OFF,66.34,39.85,0,1055.6,196,0.028,0.035,0.048,0.021,0.03,0.027,0.058,0.069,0.023,0.037,0.052,0.045,0.069,30.0,30.5,30.7,29.9,30.7,HEALTHY,,,,SYNTHETIC,
2025-08-02 02:00:00,Batang Station,C,3,OFF,OFF,66.34,39.85,0,1517.4,312,0.045,0.035,0.048,0.04,0.035,0.057,0.053,0.026,0.054,0.038,0.031,0.047,0.057,28.9,28.4,28.4,28.2,28.9,HEALTHY,,,,SYNTHETIC,
2025-08-02 02:00:00,Batang Station,D,4,OFF,OFF,66.34,39.85,0,1087.2,317,0.028,0.038,0.022,0.044,0.038,0.022,0.045,0.053,0.044,0.05,0.059,0.028,0.059,29.9,30.2,30.1,29.1,30.2,HEALTHY,,,,SYNTHETIC,
2025-08-02 03:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,74.28,46.82,66.38,950.6,250,0.416,0.456,0.469,0.415,0.396,0.367,0.582,0.453,0.568,0.586,0.392,0.568,0.586,44.3,40.0,54.5,63.0,63.0,HEALTHY,,,,SYNTHETIC,
2025-08-02 03:00:00,Batang Station,B,2,OFF,OFF,74.28,46.82,0,1055.6,196,0.038,0.033,0.034,0.016,0.023,0.032,0.027,0.054,0.029,0.015,0.042,0.037,0.054,29.1,29.8,29.9,29.5,29.9,HEALTHY,,,,SYNTHETIC,
2025-08-02 03:00:00,Batang Station,C,3,OFF,OFF,74.28,46.82,0,1517.4,312,0.062,0.021,0.026,0.041,0.046,0.038,0.029,0.035,0.04,0.051,0.036,0.03,0.062,30.0,29.0,30.0,29.3,30.0,HEALTHY,,,,SYNTHETIC,
2025-08-02 03:00:00,Batang Station,D,4,OFF,OFF,74.28,46.82,0,1087.2,317,0.051,0.041,0.03,0.036,0.039,0.038,0.029,0.049,0.035,0.044,0.039,0.053,0.053,30.1,29.6,30.3,29.4,30.3,HEALTHY,,,,SYNTHETIC,
2025-08-02 04:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,71.01,46.03,63.61,951.6,250,0.407,0.443,0.434,0.445,0.443,0.475,0.577,0.494,0.417,0.539,0.43,0.536,0.577,45.7,39.6,57.4,62.7,62.7,HEALTHY,,,,SYNTHETIC,
2025-08-02 04:00:00,Batang Station,B,2,OFF,OFF,71.01,46.03,0,1055.6,196,0.029,0.029,0.027,0.027,0.043,0.016,0.032,0.039,0.03,0.043,0.034,0.057,0.057,28.2,28.5,27.7,27.5,28.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 04:00:00,Batang Station,C,3,OFF,OFF,71.01,46.03,0,1517.4,312,0.049,0.039,0.026,0.044,0.039,0.054,0.037,0.051,0.048,0.051,0.042,0.048,0.054,28.3,29.1,28.9,28.3,29.1,HEALTHY,,,,SYNTHETIC,
2025-08-02 04:00:00,Batang Station,D,4,OFF,OFF,71.01,46.03,0,1087.2,317,0.048,0.059,0.036,0.033,0.037,0.03,0.045,0.057,0.044,0.033,0.048,0.038,0.059,28.4,28.7,28.6,28.0,28.7,HEALTHY,,,,SYNTHETIC,
2025-08-02 05:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,85.58,56.23,68.06,952.6,250,0.522,0.439,0.453,0.447,0.486,0.401,0.576,0.512,0.493,0.548,0.462,0.494,0.576,47.0,39.7,54.8,64.2,64.2,HEALTHY,,,,SYNTHETIC,
2025-08-02 05:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,85.58,56.23,66.5,1056.6,197,0.468,0.438,0.499,0.421,0.456,0.48,0.491,0.492,0.413,0.459,0.445,0.464,0.499,37.1,36.6,41.2,44.0,44.0,HEALTHY,,,,SYNTHETIC,
2025-08-02 05:00:00,Batang Station,C,3,OFF,OFF,85.58,56.23,0,1517.4,312,0.026,0.052,0.041,0.024,0.032,0.051,0.033,0.046,0.027,0.046,0.03,0.051,0.052,29.0,29.7,28.1,28.6,29.7,HEALTHY,,,,SYNTHETIC,
2025-08-02 05:00:00,Batang Station,D,4,OFF,OFF,85.58,56.23,0,1087.2,317,0.051,0.024,0.035,0.044,0.063,0.044,0.025,0.049,0.062,0.045,0.043,0.031,0.063,27.1,27.5,28.1,28.3,28.3,HEALTHY,,,,SYNTHETIC,
2025-08-02 06:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,94.11,67.3,73.8,953.6,250,0.489,0.439,0.45,0.424,0.444,0.433,0.607,0.474,0.443,0.532,0.464,0.507,0.607,47.8,41.1,54.1,66.7,66.7,HEALTHY,,,,SYNTHETIC,
2025-08-02 06:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,94.11,67.3,70.15,1057.6,197,0.474,0.488,0.512,0.468,0.389,0.412,0.544,0.468,0.473,0.489,0.458,0.545,0.545,38.3,34.3,42.9,43.1,43.1,HEALTHY,,,,SYNTHETIC,
2025-08-02 06:00:00,Batang Station,C,3,OFF,OFF,94.11,67.3,0,1517.4,312,0.037,0.024,0.041,0.03,0.027,0.043,0.026,0.036,0.032,0.035,0.043,0.02,0.043,29.2,28.3,29.1,29.7,29.7,HEALTHY,,,,SYNTHETIC,
2025-08-02 06:00:00,Batang Station,D,4,OFF,OFF,94.11,67.3,0,1087.2,317,0.027,0.032,0.025,0.021,0.043,0.065,0.025,0.039,0.029,0.044,0.056,0.027,0.065,26.9,27.5,26.7,27.8,27.8,HEALTHY,,,,SYNTHETIC,
2025-08-02 07:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,89.52,60.65,72.06,954.6,250,0.389,0.478,0.416,0.431,0.554,0.475,0.52,0.489,0.46,0.612,0.491,0.532,0.612,46.6,40.2,56.7,63.6,63.6,HEALTHY,,,,SYNTHETIC,
2025-08-02 07:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,89.52,60.65,68.0,1058.6,197,0.452,0.43,0.478,0.441,0.419,0.444,0.494,0.462,0.442,0.505,0.451,0.443,0.505,39.8,35.8,40.4,43.2,43.2,HEALTHY,,,,SYNTHETIC,
2025-08-02 07:00:00,Batang Station,C,3,OFF,OFF,89.52,60.65,0,1517.4,312,0.033,0.058,0.043,0.038,0.041,0.033,0.032,0.047,0.039,0.038,0.035,0.038,0.058,27.2,27.9,28.3,27.6,28.3,HEALTHY,,,,SYNTHETIC,
2025-08-02 07:00:00,Batang Station,D,4,OFF,OFF,89.52,60.65,0,1087.2,317,0.018,0.043,0.042,0.04,0.037,0.048,0.037,0.055,0.025,0.041,0.033,0.039,0.055,26.8,27.4,27.1,27.9,27.9,HEALTHY,,,,SYNTHETIC,
2025-08-02 08:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,91.75,70.5,78.09,955.6,250,0.433,0.446,0.53,0.456,0.473,0.437,0.538,0.473,0.466,0.555,0.458,0.505,0.555,47.5,40.8,53.5,64.5,64.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 08:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,91.75,70.5,76.09,1059.6,197,0.399,0.427,0.506,0.399,0.465,0.491,0.485,0.525,0.464,0.513,0.427,0.489,0.525,36.2,37.1,42.2,43.5,43.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 08:00:00,Batang Station,C,3,OFF,OFF,91.75,70.5,0,1517.4,312,0.049,0.054,0.039,0.04,0.06,0.048,0.034,0.055,0.044,0.038,0.048,0.04,0.06,28.7,28.0,27.8,29.1,29.1,HEALTHY,,,,SYNTHETIC,
2025-08-02 08:00:00,Batang Station,D,4,OFF,OFF,91.75,70.5,0,1087.2,317,0.047,0.041,0.058,0.034,0.042,0.039,0.026,0.051,0.059,0.037,0.061,0.025,0.061,28.7,29.0,28.9,28.1,29.0,HEALTHY,,,,SYNTHETIC,
2025-08-02 09:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,86.55,57.92,73.15,956.6,250,0.488,0.415,0.427,0.385,0.425,0.486,0.573,0.45,0.537,0.563,0.466,0.559,0.573,47.9,39.8,54.4,63.5,63.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 09:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,86.55,57.92,70.53,1060.6,197,0.401,0.419,0.541,0.434,0.419,0.502,0.506,0.484,0.463,0.537,0.41,0.52,0.541,36.5,35.3,42.2,45.4,45.4,HEALTHY,,,,SYNTHETIC,
2025-08-02 09:00:00,Batang Station,C,3,OFF,OFF,86.55,57.92,0,1517.4,312,0.05,0.047,0.043,0.044,0.053,0.046,0.039,0.063,0.043,0.043,0.036,0.046,0.063,28.1,28.2,28.5,28.8,28.8,HEALTHY,,,,SYNTHETIC,
2025-08-02 09:00:00,Batang Station,D,4,OFF,OFF,86.55,57.92,0,1087.2,317,0.035,0.044,0.047,0.063,0.041,0.037,0.033,0.051,0.037,0.039,0.032,0.037,0.063,29.3,29.2,28.9,29.3,29.3,HEALTHY,,,,SYNTHETIC,
2025-08-02 10:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,82.46,60.52,72.15,957.6,250,0.444,0.492,0.431,0.433,0.476,0.398,0.536,0.452,0.453,0.551,0.491,0.546,0.551,46.3,39.9,55.4,64.5,64.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 10:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,82.46,60.52,68.14,1061.6,197,0.446,0.413,0.475,0.45,0.373,0.471,0.562,0.456,0.464,0.512,0.42,0.424,0.562,37.5,37.3,44.1,42.6,44.1,HEALTHY,,,,SYNTHETIC,
2025-08-02 10:00:00,Batang Station,C,3,OFF,OFF,82.46,60.52,0,1517.4,312,0.026,0.046,0.037,0.039,0.041,0.04,0.034,0.03,0.039,0.041,0.04,0.04,0.046,28.9,29.4,29.4,29.0,29.4,HEALTHY,,,,SYNTHETIC,
2025-08-02 10:00:00,Batang Station,D,4,OFF,OFF,82.46,60.52,0,1087.2,317,0.041,0.035,0.053,0.038,0.059,0.049,0.032,0.045,0.041,0.045,0.039,0.033,0.059,27.6,28.3,29.2,28.4,29.2,HEALTHY,,,,SYNTHETIC,
2025-08-02 11:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,87.17,65.18,69.12,958.6,250,0.527,0.484,0.423,0.442,0.428,0.427,0.518,0.43,0.473,0.55,0.502,0.508,0.55,44.8,38.1,55.1,62.7,62.7,HEALTHY,,,,SYNTHETIC,
2025-08-02 11:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,87.17,65.18,64.65,1062.6,197,0.504,0.418,0.471,0.373,0.428,0.469,0.497,0.424,0.445,0.521,0.401,0.46,0.521,37.7,34.9,39.8,44.0,44.0,HEALTHY,,,,SYNTHETIC,
2025-08-02 11:00:00,Batang Station,C,3,OFF,OFF,87.17,65.18,0,1517.4,312,0.031,0.05,0.049,0.044,0.047,0.031,0.045,0.049,0.02,0.043,0.046,0.042,0.05,28.9,28.5,28.6,29.5,29.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 11:00:00,Batang Station,D,4,OFF,OFF,87.17,65.18,0,1087.2,317,0.041,0.05,0.044,0.042,0.043,0.04,0.049,0.044,0.028,0.032,0.034,0.042,0.05,29.3,28.9,29.9,29.9,29.9,HEALTHY,,,,SYNTHETIC,
2025-08-02 12:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,85.04,57.36,71.29,959.6,250,0.423,0.451,0.448,0.44,0.459,0.483,0.521,0.431,0.437,0.608,0.463,0.49,0.608,48.3,41.6,56.9,65.4,65.4,HEALTHY,,,,SYNTHETIC,
2025-08-02 12:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,85.04,57.36,65.05,1063.6,197,0.471,0.425,0.459,0.428,0.425,0.472,0.525,0.459,0.463,0.488,0.462,0.479,0.525,37.6,35.1,41.5,43.7,43.7,HEALTHY,,,,SYNTHETIC,
2025-08-02 12:00:00,Batang Station,C,3,OFF,OFF,85.04,57.36,0,1517.4,312,0.049,0.036,0.038,0.025,0.036,0.042,0.057,0.041,0.033,0.033,0.047,0.048,0.057,29.6,30.0,29.4,30.4,30.4,HEALTHY,,,,SYNTHETIC,
2025-08-02 12:00:00,Batang Station,D,4,OFF,OFF,85.04,57.36,0,1087.2,317,0.033,0.055,0.044,0.028,0.05,0.04,0.039,0.042,0.053,0.024,0.029,0.043,0.055,28.2,28.9,29.6,28.3,29.6,HEALTHY,,,,SYNTHETIC,
2025-08-02 13:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,95.44,70.64,79.42,960.6,250,0.439,0.461,0.447,0.473,0.456,0.442,0.565,0.478,0.439,0.585,0.442,0.486,0.585,49.0,42.8,55.5,64.9,64.9,HEALTHY,,,,SYNTHETIC,
2025-08-02 13:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,95.44,70.64,69.12,1064.6,197,0.407,0.408,0.48,0.433,0.412,0.436,0.495,0.453,0.452,0.507,0.455,0.388,0.507,39.2,36.1,41.6,44.5,44.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 13:00:00,Batang Station,C,3,OFF,OFF,95.44,70.64,0,1517.4,312,0.043,0.046,0.041,0.034,0.03,0.031,0.034,0.041,0.019,0.035,0.046,0.044,0.046,30.7,29.7,30.3,30.8,30.8,HEALTHY,,,,SYNTHETIC,
2025-08-02 13:00:00,Batang Station,D,4,OFF,OFF,95.44,70.64,0,1087.2,317,0.036,0.035,0.044,0.026,0.054,0.048,0.051,0.044,0.031,0.041,0.044,0.049,0.054,31.2,30.5,30.9,30.0,31.2,HEALTHY,,,,SYNTHETIC,
2025-08-02 14:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,94.89,76.29,76.45,961.6,250,0.495,0.393,0.475,0.48,0.489,0.438,0.56,0.474,0.487,0.57,0.434,0.602,0.602,48.7,41.4,52.3,62.1,62.1,HEALTHY,,,,SYNTHETIC,
2025-08-02 14:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,94.89,76.29,73.67,1065.6,197,0.462,0.48,0.449,0.407,0.397,0.473,0.511,0.502,0.422,0.463,0.439,0.529,0.529,37.4,37.4,41.6,42.6,42.6,HEALTHY,,,,SYNTHETIC,
2025-08-02 14:00:00,Batang Station,C,3,OFF,OFF,94.89,76.29,0,1517.4,312,0.043,0.045,0.032,0.031,0.05,0.031,0.056,0.04,0.06,0.026,0.039,0.011,0.06,29.6,31.1,30.6,29.9,31.1,HEALTHY,,,,SYNTHETIC,
2025-08-02 14:00:00,Batang Station,D,4,OFF,OFF,94.89,76.29,0,1087.2,317,0.042,0.027,0.055,0.041,0.045,0.041,0.03,0.036,0.021,0.042,0.043,0.037,0.055,30.5,30.3,30.8,30.6,30.8,HEALTHY,,,,SYNTHETIC,
2025-08-02 15:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,89.7,63.81,69.86,962.6,250,0.435,0.456,0.436,0.473,0.362,0.387,0.578,0.404,0.454,0.585,0.375,0.466,0.585,48.5,42.4,55.5,65.6,65.6,HEALTHY,,,,SYNTHETIC,
2025-08-02 15:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,89.7,63.81,69.57,1066.6,197,0.451,0.465,0.488,0.501,0.406,0.53,0.553,0.448,0.438,0.5,0.48,0.493,0.553,39.7,35.5,42.8,41.9,42.8,HEALTHY,,,,SYNTHETIC,
2025-08-02 15:00:00,Batang Station,C,3,OFF,OFF,89.7,63.81,0,1517.4,312,0.044,0.04,0.046,0.063,0.047,0.051,0.046,0.031,0.019,0.028,0.05,0.035,0.063,31.5,31.8,31.4,32.0,32.0,HEALTHY,,,,SYNTHETIC,
2025-08-02 15:00:00,Batang Station,D,4,OFF,OFF,89.7,63.81,0,1087.2,317,0.048,0.055,0.052,0.048,0.031,0.039,0.03,0.033,0.039,0.04,0.044,0.046,0.055,32.0,31.2,32.3,32.0,32.3,HEALTHY,,,,SYNTHETIC,
2025-08-02 16:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,93.04,69.7,72.42,963.6,250,0.469,0.444,0.439,0.457,0.417,0.385,0.609,0.492,0.495,0.619,0.493,0.422,0.619,46.6,39.4,55.5,62.1,62.1,HEALTHY,,,,SYNTHETIC,
2025-08-02 16:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,93.04,69.7,74.18,1067.6,197,0.472,0.458,0.412,0.443,0.437,0.458,0.479,0.539,0.43,0.508,0.396,0.48,0.539,36.5,38.9,41.4,43.3,43.3,HEALTHY,,,,SYNTHETIC,
2025-08-02 16:00:00,Batang Station,C,3,OFF,OFF,93.04,69.7,0,1517.4,312,0.031,0.038,0.031,0.049,0.023,0.047,0.034,0.03,0.043,0.038,0.029,0.028,0.049,30.4,31.9,31.3,30.8,31.9,HEALTHY,,,,SYNTHETIC,
2025-08-02 16:00:00,Batang Station,D,4,OFF,OFF,93.04,69.7,0,1087.2,317,0.051,0.041,0.048,0.036,0.056,0.039,0.03,0.043,0.045,0.05,0.023,0.036,0.056,32.2,31.3,31.3,31.7,32.2,HEALTHY,,,,SYNTHETIC,
2025-08-02 17:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,88.67,66.01,69.07,964.6,250,0.517,0.453,0.389,0.414,0.451,0.468,0.588,0.483,0.469,0.572,0.438,0.51,0.588,45.2,39.1,52.0,65.4,65.4,HEALTHY,,,,SYNTHETIC,
2025-08-02 17:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,88.67,66.01,71.02,1068.6,197,0.445,0.437,0.434,0.477,0.416,0.463,0.556,0.42,0.431,0.503,0.486,0.401,0.556,38.2,36.7,41.5,44.1,44.1,HEALTHY,,,,SYNTHETIC,
2025-08-02 17:00:00,Batang Station,C,3,OFF,OFF,88.67,66.01,0,1517.4,312,0.047,0.038,0.043,0.034,0.045,0.039,0.04,0.05,0.05,0.056,0.038,0.042,0.056,33.2,33.9,32.6,33.9,33.9,HEALTHY,,,,SYNTHETIC,
2025-08-02 17:00:00,Batang Station,D,4,OFF,OFF,88.67,66.01,0,1087.2,317,0.042,0.025,0.04,0.038,0.046,0.049,0.058,0.033,0.036,0.05,0.035,0.036,0.058,31.6,32.7,32.3,32.8,32.8,HEALTHY,,,,SYNTHETIC,
2025-08-02 18:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,90.83,62.61,65.44,965.6,250,0.417,0.429,0.414,0.435,0.425,0.391,0.512,0.396,0.398,0.575,0.376,0.459,0.575,47.6,41.1,55.0,65.5,65.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 18:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,90.83,62.61,67.95,1069.6,197,0.487,0.404,0.375,0.452,0.435,0.434,0.485,0.499,0.389,0.463,0.434,0.49,0.499,37.4,35.3,41.3,43.7,43.7,HEALTHY,,,,SYNTHETIC,
2025-08-02 18:00:00,Batang Station,C,3,OFF,OFF,90.83,62.61,0,1517.4,312,0.04,0.041,0.045,0.044,0.044,0.033,0.044,0.033,0.05,0.043,0.048,0.018,0.05,32.1,30.8,32.3,30.9,32.3,HEALTHY,,,,SYNTHETIC,
2025-08-02 18:00:00,Batang Station,D,4,OFF,OFF,90.83,62.61,0,1087.2,317,0.035,0.046,0.051,0.028,0.031,0.051,0.032,0.047,0.051,0.038,0.031,0.032,0.051,31.5,31.0,31.6,31.3,31.6,HEALTHY,,,,SYNTHETIC,
2025-08-02 19:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,88.83,53.27,64.7,966.6,250,0.457,0.357,0.461,0.444,0.432,0.39,0.568,0.393,0.44,0.555,0.424,0.5,0.568,45.4,42.3,54.4,62.7,62.7,HEALTHY,,,,SYNTHETIC,
2025-08-02 19:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,88.83,53.27,66.64,1070.6,197,0.441,0.45,0.424,0.466,0.488,0.514,0.509,0.478,0.412,0.492,0.462,0.497,0.514,37.1,34.1,41.7,42.5,42.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 19:00:00,Batang Station,C,3,OFF,OFF,88.83,53.27,0,1517.4,312,0.029,0.06,0.05,0.058,0.025,0.042,0.035,0.025,0.043,0.053,0.037,0.032,0.06,33.2,32.2,31.8,31.9,33.2,HEALTHY,,,,SYNTHETIC,
2025-08-02 19:00:00,Batang Station,D,4,OFF,OFF,88.83,53.27,0,1087.2,317,0.049,0.023,0.044,0.059,0.04,0.039,0.059,0.038,0.031,0.057,0.042,0.038,0.059,31.9,32.2,31.7,32.2,32.2,HEALTHY,,,,SYNTHETIC,
2025-08-02 20:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,90.02,61.35,70.3,967.6,250,0.476,0.454,0.425,0.464,0.452,0.428,0.603,0.446,0.447,0.593,0.474,0.594,0.603,47.5,41.7,55.5,66.5,66.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 20:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,90.02,61.35,68.68,1071.6,197,0.4,0.411,0.464,0.465,0.394,0.43,0.458,0.446,0.438,0.445,0.401,0.472,0.472,37.3,35.3,42.8,45.7,45.7,HEALTHY,,,,SYNTHETIC,
2025-08-02 20:00:00,Batang Station,C,3,OFF,OFF,90.02,61.35,0,1517.4,312,0.033,0.035,0.028,0.054,0.038,0.038,0.029,0.04,0.041,0.033,0.055,0.049,0.055,30.6,30.7,31.1,31.6,31.6,HEALTHY,,,,SYNTHETIC,
2025-08-02 20:00:00,Batang Station,D,4,OFF,OFF,90.02,61.35,0,1087.2,317,0.019,0.048,0.027,0.045,0.037,0.036,0.053,0.021,0.031,0.044,0.035,0.034,0.053,31.1,31.1,31.7,32.5,32.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 21:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,83.36,55.76,72.14,968.6,250,0.428,0.41,0.455,0.445,0.487,0.488,0.53,0.488,0.455,0.567,0.428,0.522,0.567,46.2,40.0,53.3,63.5,63.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 21:00:00,Batang Station,B,2,ON,RUNNING_NORMAL,83.36,55.76,65.96,1072.6,197,0.454,0.456,0.361,0.474,0.381,0.489,0.491,0.525,0.441,0.495,0.486,0.455,0.525,37.5,37.0,41.7,44.5,44.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 21:00:00,Batang Station,C,3,OFF,OFF,83.36,55.76,0,1517.4,312,0.018,0.016,0.048,0.037,0.062,0.055,0.038,0.021,0.041,0.036,0.029,0.021,0.062,32.1,31.8,31.9,31.8,32.1,HEALTHY,,,,SYNTHETIC,
2025-08-02 21:00:00,Batang Station,D,4,OFF,OFF,83.36,55.76,0,1087.2,317,0.044,0.04,0.06,0.047,0.058,0.036,0.042,0.052,0.04,0.029,0.047,0.02,0.06,32.3,33.3,33.5,33.0,33.5,HEALTHY,,,,SYNTHETIC,
2025-08-02 22:00:00,Batang Station,A,1,ON,RUNNING_NORMAL,78.56,47.62,64.59,969.6,250,0.446,0.413,0.416,0.489,0.52,0.45,0.55,0.382,0.388,0.589,0.466,0.444,0.589,44.8,42.7,54.4,61.8,61.8,HEALTHY,,,,SYNTHETIC,
2025-08-02 22:00:00,Batang Station,B,2,OFF,OFF,78.56,47.62,0,1072.6,197,0.031,0.036,0.04,0.049,0.044,0.034,0.049,0.036,0.051,0.027,0.019,0.036,0.051,32.6,32.2,31.8,31.3,32.6,HEALTHY,,,,SYNTHETIC,
2025-08-02 22:00:00,Batang Station,C,3,OFF,OFF,78.56,47.62,0,1517.4,312,0.04,0.048,0.027,0.041,0.047,0.044,0.029,0.024,0.043,0.035,0.041,0.035,0.048,32.7,32.9,31.9,32.5,32.9,HEALTHY,,,,SYNTHETIC,
2025-08-02 22:00:00,Batang Station,D,4,OFF,OFF,78.56,47.62,0,1087.2,317,0.04,0.044,0.048,0.053,0.039,0.017,0.012,0.046,0.028,0.043,0.063,0.053,0.063,31.4,31.5,32.5,32.1,32.5,HEALTHY,,,,SYNTHETIC,
